stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code,区名
S280100011200100,重池町１丁目,34.6756114521104,135.155032526416,Z005750,0,,,,,,,１,長田区
S280100011200200,重池町１丁目,34.6757850433436,135.155032523292,Z005750,0,,,,,,,２,長田区
S280100011300100,重池町２丁目,34.677494899396,135.15360900321,Z005740,0,,,,,,,１,長田区
S280100011300200,重池町２丁目,34.6774341450471,135.153817319812,Z005740,0,,,,,,,２,長田区
S280100011400100,市民福祉交流センター前,34.6925805659731,135.201972821214,Z006510,0,,,,,,,１,中央区
S280100011400200,市民福祉交流センター前,34.6925632030261,135.201625627922,Z006510,0,,,,,,,２番おりば,中央区
S280100011500100,磯上公園前,34.6916257930684,135.20016742999,Z006520,0,,,,,,,１,中央区
S280100011500200,磯上公園前,34.6920076928047,135.200028546384,Z006520,0,,,,,,,２,中央区
S280100011700100,三宮駅前,34.6934744935023,135.19530669207,Z003330,0,,,,,,,２,中央区
S280100011700200,三宮駅前,34.6934397742945,135.195202534621,Z003330,0,,,,,,,３,中央区
S280100011700300,三宮駅前,34.6935352487161,135.195098375084,Z003330,0,,,,,,,４番おりば,中央区
S280100011800100,三宮町１丁目,34.6919902591169,135.192216696591,Z006530,0,,,,,,,１,中央区
S280100011800200,三宮町１丁目,34.6930318215458,135.193744329317,Z006530,0,,,,,,,２,中央区
S280100011900100,三宮町２丁目,34.6906188656992,135.189890526869,Z006540,0,,,,,,,１,中央区
S280100011900200,三宮町２丁目,34.6912438003756,135.190480743932,Z006540,0,,,,,,,２,中央区
S280100012000100,トアロード,34.6933268841799,135.18881417913,Z006550,0,,,,,,,１,中央区
S280100012100100,元町駅前,34.6909399948041,135.188154555914,Z006560,0,,,,,,,１,中央区
S280100012200100,中山手３丁目,34.6945680515961,135.187425382549,Z003080,0,,,,,,,１,中央区
S280100012200200,中山手３丁目,34.6950107132346,135.187842007025,Z003080,0,,,,,,,２,中央区
S280100012200300,中山手３丁目,34.695227713282,135.189126619742,Z003080,0,,,,,,,３,中央区
S280100012300100,山本通３丁目,34.6969201992328,135.186626807656,Z006570,0,,,,,,,１,中央区
S280100012300200,山本通３丁目,34.6965035849811,135.186939286069,Z006570,0,,,,,,,２,中央区
S280100012400100,山本通４丁目,34.6962084336218,135.182738245146,Z006580,0,,,,,,,１,中央区
S280100012400200,山本通４丁目,34.6962865497363,135.182772963845,Z006580,0,,,,,,,２,中央区
S280100012500100,諏訪山公園下,34.6938996338087,135.179613527828,Z006590,0,,,,,,,１,中央区
S280100012500200,諏訪山公園下,34.693908311567,135.179474649863,Z006590,0,,,,,,,２,中央区
S280100012600100,再度筋,34.6931791949352,135.177009584212,Z006600,0,,,,,,,１,中央区
S280100012600200,再度筋,34.6932833502977,135.1770443015,Z006600,0,,,,,,,２,中央区
S280100012700100,楠谷町,34.6925195218024,135.175065309186,Z006610,0,,,,,,,１,兵庫区
S280100012700200,楠谷町,34.6923459221433,135.174440362906,Z006610,0,,,,,,,２,兵庫区
S280100012800100,五宮町,34.6913737660213,135.17100316018,Z006620,0,,,,,,,１,兵庫区
S280100012800200,五宮町,34.6915820842473,135.171697543977,Z006620,0,,,,,,,２,兵庫区
S280100012900100,平野,34.6902367007867,135.167600679297,Z000770,0,,,,,,,１,兵庫区
S280100012900200,平野,34.6902280086418,135.166559096496,Z000770,0,,,,,,,２,兵庫区
S280100012900300,平野,34.6906186052899,135.167878427575,Z000770,0,,,,,,,３,兵庫区
S280100012900400,平野,34.6905231304223,135.167913148796,Z000770,0,,,,,,,４,兵庫区
S280100013000100,石井橋,34.6897071972257,135.163469075481,Z000780,0,,,,,,,１,兵庫区
S280100013000200,石井橋,34.6897679646522,135.164337060533,Z000780,0,,,,,,,２,兵庫区
S280100013100100,石井町,34.6881621955674,135.160240189442,Z000790,0,,,,,,,１,兵庫区
S280100013100200,石井町,34.6880927602764,135.160344348864,Z000790,0,,,,,,,２,兵庫区
S280100013200100,楠町６丁目,34.682529281116,135.17107278969,Z000740,0,,,,,,,１,中央区
S280100013200200,楠町６丁目,34.6827983426612,135.170656149027,Z000740,0,,,,,,,２,中央区
S280100013300100,大学病院前,34.6851852160552,135.169857546351,Z000750,0,,,,,,,１,中央区
S280100013300200,大学病院前,34.6847425572472,135.169822836668,Z000750,0,,,,,,,２,兵庫区
S280100013400100,家庭裁判所前,34.6883098454544,135.168399263033,Z000760,0,,,,,,,１,兵庫区
S280100013400200,家庭裁判所前,34.6876328421385,135.168677031841,Z000760,0,,,,,,,２,兵庫区
S280100013500100,上沢４丁目,34.6761409939774,135.162462469974,Z007230,0,,,,,,,１,兵庫区
S280100013500200,上沢４丁目,34.6762711946527,135.163052701622,Z007230,0,,,,,,,２,兵庫区
S280100013600300,地下鉄上沢駅前,34.6733287815875,135.159580789447,Z007190,0,,,,,,,３,兵庫区
S280100013600400,地下鉄上沢駅前,34.6733982189424,135.159650226701,Z007190,0,,,,,,,４,兵庫区
S280100013700100,御崎本町,34.6594675555381,135.171073336851,Z007210,0,,,,,,,１,兵庫区
S280100013700200,御崎本町,34.6588860348793,135.171594126305,Z007210,0,,,,,,,２,兵庫区
S280100014200200,天井川,34.651829088699,135.128090864568,Z006730,0,,,,,,,２,須磨区
S280100014200300,天井川,34.6516120891539,135.127396484465,Z006730,0,,,,,,,３,須磨区
S280100014300100,戸政町,34.6527057486114,135.129618491796,Z006720,0,,,,,,,１,須磨区
S280100014300200,戸政町,34.6528359408687,135.129514331146,Z006720,0,,,,,,,２,須磨区
S280100014400300,ＪＲ鷹取駅,34.6523846684539,135.134097281697,Z006750,0,,,,,,,おりば,須磨区
S280100014400200,ＪＲ鷹取駅,34.6521850369804,135.134027847724,Z006750,0,,,,,,,２,須磨区
S280100014500100,須磨警察署前,34.6537212830489,135.131250274977,Z006710,0,,,,,,,１,須磨区
S280100014500200,須磨警察署前,34.6544156612029,135.132083523327,Z006710,0,,,,,,,２,須磨区
S280100014600100,大田町６丁目,34.6551794856279,135.133576435704,Z006700,0,,,,,,,１,須磨区
S280100014600200,大田町６丁目,34.6555874302998,135.133888900846,Z006700,0,,,,,,,２,須磨区
S280100014800200,山下町４丁目,34.6615677123158,135.138193966887,Z001190,0,,,,,,,２,長田区
S280100014900100,二葉町,34.6531052492787,135.148609922571,Z002150,0,,,,,,,１,長田区
S280100015000100,駒ヶ林町東,34.6505881755112,135.148887737046,Z002160,0,,,,,,,１,長田区
S280100015100100,駒ヶ林町西,34.648912975044,135.145415850551,Z002170,0,,,,,,,１,長田区
S280100015200100,野田町南,34.6480623547833,135.143679905756,Z006820,0,,,,,,,１,長田区
S280100015200200,野田町南,34.6485744611656,135.144582595434,Z006820,0,,,,,,,２,長田区
S280100015300100,浪松町６丁目,34.648001535612,135.138680327818,Z006780,0,,,,,,,１,長田区
S280100015300200,浪松町６丁目,34.648600417841,135.137951208711,Z006780,0,,,,,,,２,長田区
S280100015400100,鷹取町,34.647255031239,135.133958520784,Z006800,0,,,,,,,１,須磨区
S280100015400200,鷹取町,34.6470293693598,135.134479314726,Z006800,0,,,,,,,２,須磨区
S280100015500100,若宮町,34.6449982756768,135.129445068112,Z006760,0,,,,,,,１,須磨区
S280100015500200,若宮町,34.6446076942789,135.129445077089,Z006760,0,,,,,,,２,須磨区
S280100015600100,小寺町,34.645545173639,135.135520927299,Z006770,0,,,,,,,１,須磨区
S280100015600200,小寺町,34.6457535108298,135.137673519751,Z006770,0,,,,,,,２,須磨区
S280100015700100,三角公園前,34.6472551217846,135.141110696333,Z006810,0,,,,,,,１,長田区
S280100015800100,須磨区文化センター前,34.6506920732286,135.128785274919,Z006740,0,,,,,,,１,須磨区
S280100015800200,須磨区文化センター前,34.650527184468,135.130417083319,Z006740,0,,,,,,,２,須磨区
S280100016000100,宮川町９丁目,34.6757415151907,135.144477884489,Z000860,0,,,,,,,１,長田区
S280100016000200,宮川町９丁目,34.6758196311576,135.144477883174,Z000860,0,,,,,,,２,長田区
S280100016100100,長田小学校前,34.6728164818296,135.14253366235,Z000870,0,,,,,,,１,長田区
S280100016100200,長田小学校前,34.6727817592772,135.142186471586,Z000870,0,,,,,,,２,長田区
S280100016200100,宮丘町,34.6711499580038,135.138471547755,Z000880,0,,,,,,,１,長田区
S280100016200200,宮丘町,34.6718443398412,135.139929741967,Z000880,0,,,,,,,２,長田区
S280100016300100,鷹取団地前,34.6693445836692,135.136249548647,Z000890,0,,,,,,,１,長田区
S280100016300200,鷹取団地前,34.6691102319086,135.135971799491,Z000890,0,,,,,,,２,長田区
S280100016400100,育英高校前,34.6671399596002,135.135138574786,Z000900,0,,,,,,,１,長田区
S280100016400200,育英高校前,34.6673309092778,135.135069132959,Z000900,0,,,,,,,２,長田区
S280100016500100,五位ノ池,34.6646228846017,135.135138620248,Z000910,0,,,,,,,１,長田区
S280100016500200,五位ノ池,34.6637549285319,135.135208074341,Z000910,0,,,,,,,２,長田区
S280100016600100,名谷駅前,34.6789782154439,135.092815594929,Z001260,0,,,,,,,１,須磨区
S280100016600200,名谷駅前,34.6789782224566,135.093266946107,Z001260,0,,,,,,,３,須磨区
S280100016600300,名谷駅前,34.6789695450319,135.093405823507,Z001260,0,,,,,,,４,須磨区
S280100016600400,名谷駅前,34.6790042676744,135.093683577624,Z001260,0,,,,,,,５,須磨区
S280100016600500,名谷駅前,34.6790737075573,135.093891892646,Z001260,0,,,,,,,６,須磨区
S280100016600600,名谷駅前,34.679212581927,135.093961329474,Z001260,0,,,,,,,７,須磨区
S280100016600800,名谷駅前,34.6795424059978,135.093961325166,Z001260,0,,,,,,,おりば,須磨区
S280100016700100,竜が台小学校前,34.6751418276563,135.092885096603,Z001720,0,,,,,,,１,須磨区
S280100016700200,竜が台小学校前,34.6755671249075,135.092642053968,Z001720,0,,,,,,,２,須磨区
S280100016800100,北須磨高校前,34.6721733888148,135.092399076893,Z001730,0,,,,,,,１,須磨区
S280100016800200,北須磨高校前,34.6723817054401,135.092711547401,Z001730,0,,,,,,,２,須磨区
S280100016900100,名谷テニスガーデン前,34.671314033451,135.088510524837,Z001740,0,,,,,,,１,須磨区
S280100016900200,名谷テニスガーデン前,34.6714355554873,135.088892435608,Z001740,0,,,,,,,２,須磨区
S280100017000100,土池公園前,34.6684062647428,135.082191680159,Z001750,0,,,,,,,１,須磨区
S280100017000200,土池公園前,34.6685451416074,135.082504148893,Z001750,0,,,,,,,２,須磨区
S280100017100100,菅の台７丁目,34.6667397380667,135.078303177417,Z001760,0,,,,,,,,須磨区
S280100017200100,奥畑口,34.6708104614092,135.077817021565,Z001770,0,,,,,,,１,垂水区
S280100017200200,奥畑口,34.6707236683386,135.078094775933,Z001770,0,,,,,,,２,須磨区
S280100017300100,神和台口,34.6673472548757,135.073997992094,Z001780,0,,,,,,,１,垂水区
S280100017300200,神和台口,34.668466924734,135.074171562976,Z001780,0,,,,,,,２,垂水区
S280100017400100,名谷小学校前,34.6637712453751,135.072817619862,Z001790,0,,,,,,,１,垂水区
S280100017400200,名谷小学校前,34.6635542525017,135.072609309683,Z001790,0,,,,,,,２,垂水区
S280100017500100,あみだ堂,34.6602820204063,135.071255342087,Z001800,0,,,,,,,１,垂水区
S280100017500200,あみだ堂,34.6611760247962,135.071602509405,Z001800,0,,,,,,,２,垂水区
S280100017600100,滑,34.6578430508986,135.070977652922,Z001810,0,,,,,,,１,垂水区
S280100017600200,滑,34.6582770222532,135.070561012974,Z001810,0,,,,,,,２,垂水区
S280100017700100,つつじが丘２丁目,34.6585201545013,135.076879887801,Z001820,0,,,,,,,１,垂水区
S280100017700200,つつじが丘２丁目,34.6584593904847,135.076428540369,Z001820,0,,,,,,,２,垂水区
S280100017800100,つつじが丘３丁目,34.6601085759556,135.080768393326,Z001830,0,,,,,,,１,垂水区
S280100017800200,つつじが丘３丁目,34.660004416398,135.080455923486,Z001830,0,,,,,,,２,垂水区
S280100017900100,桃山台３丁目,34.657799819193,135.08135867629,Z001840,0,,,,,,,１,垂水区
S280100017900200,桃山台３丁目,34.6577216971049,135.080976767594,Z001840,0,,,,,,,２,垂水区
S280100018000100,桃山台,34.6527743005753,135.078546552755,Z001850,0,,,,,,,１,垂水区
S280100018000200,桃山台,34.6534773540635,135.07899788271,Z001850,0,,,,,,,２,垂水区
S280100018100100,桃山台南口,34.6509862968048,135.077956376566,Z001860,0,,,,,,,１,垂水区
S280100018100200,桃山台南口,34.6510904494662,135.077817497234,Z001860,0,,,,,,,２,垂水区
S280100018200100,松風台,34.6473235178216,135.078234229704,Z001870,0,,,,,,,１,垂水区
S280100018200200,松風台,34.6464381881629,135.077505152751,Z001870,0,,,,,,,２,垂水区
S280100018300100,青山台,34.6431919838719,135.074831868675,Z001880,0,,,,,,,１,垂水区
S280100018300200,青山台,34.6431572756616,135.075422094067,Z001880,0,,,,,,,２,垂水区
S280100018400100,阪神御影,34.7153219830426,135.255995609967,Z001960,0,,,,,,,１,東灘区
S280100018400200,阪神御影,34.7152091539178,135.256446963323,Z001960,0,,,,,,,２,東灘区
S280100018400300,阪神御影,34.715330660344,135.255822013472,Z001960,0,,,,,,,３,東灘区
S280100018400400,阪神御影,34.7152265122456,135.256377524345,Z001960,0,,,,,,,４,東灘区
S280100018400500,阪神御影,34.7154261413763,135.256203922629,Z001960,0,,,,,,,５,東灘区
S280100018500100,中御影,34.7158427350134,135.254086036893,Z001970,0,,,弓場線,,,,１,東灘区
S280100018500200,中御影,34.7161638816466,135.254120747364,Z001970,0,,,弓場線,,,,２,東灘区
S280100018600100,御影大手筋,34.7165631289033,135.252975001146,Z001980,0,,,,,,,１,東灘区
S280100018600200,御影大手筋,34.7164502796662,135.251933426684,Z001980,0,,,,,,,２,東灘区
S280100018700100,御影公会堂前,34.7157645665029,135.250232202106,Z001990,0,,,,,,,１,東灘区
S280100018700200,御影公会堂前,34.7157558798717,135.24971141357,Z001990,0,,,,,,,２,東灘区
S280100018800100,徳井,34.7137074214422,135.244538301229,Z002000,0,,,,,,,１,灘区
S280100018800200,徳井,34.713820253244,135.244295263333,Z002000,0,,,,,,,２,灘区
S280100018900100,灘区役所前,34.7130390346265,135.2401636949,Z000010,0,,,,,,,１,灘区
S280100018900200,灘区役所前,34.7125356245696,135.240719217199,Z000010,0,,,,,,,２,灘区
S280100018900300,灘区役所前,34.7136292460678,135.240024800993,Z000010,0,,,,,,,３,灘区
S280100018900400,灘区役所前,34.7120408754389,135.239816531107,Z000010,0,,,,,,,４,灘区
S280100018900500,灘区役所前,34.7121103091881,135.239573494436,Z000010,0,,,,,,,５,灘区
S280100019000100,楠丘町５丁目,34.7213974704421,135.238913567565,Z002010,0,,,,,,,１,灘区
S280100019000200,楠丘町５丁目,34.7215103129119,135.239469073282,Z002010,0,,,,,,,２,灘区
S280100019100100,楠丘町３丁目,34.7220571563599,135.241552216419,Z002020,0,,,,,,,１,灘区
S280100019100200,楠丘町３丁目,34.7220571604857,135.241829970612,Z002020,0,,,,,,,２,灘区
S280100019200100,高羽町,34.7245221322883,135.240163385095,Z000660,0,,,,,,,１,灘区
S280100019200200,高羽町,34.7240968453921,135.240927219211,Z000660,0,,,,,,,２,灘区
S280100019300100,神大国際文化学研究科前,34.7295128246113,135.236864937276,Z000670,0,,,,,,,１,灘区
S280100019300200,神大国際文化学研究科前,34.72786373676,135.238462060924,Z000670,0,,,,,,,２,灘区
S280100019400100,鶴甲南,34.7326635124173,135.237628686567,Z000680,0,,,,,,,１,灘区
S280100019400200,鶴甲南,34.7325506788835,135.237663408471,Z000680,0,,,,,,,２,灘区
S280100019500100,鶴甲２丁目,34.7345730369681,135.239156289625,Z000690,0,,,,,,,１,灘区
S280100019500200,鶴甲２丁目,34.7349983318784,135.238982683406,Z000690,0,,,,,,,２,灘区
S280100019500300,鶴甲２丁目,34.7349549164195,135.23787166771,Z000690,0,,,,,,,３,灘区
S280100019600100,鶴甲４丁目,34.7367515444957,135.23564959404,Z000700,0,,,,,,,１,灘区
S280100019600200,鶴甲４丁目,34.7363523221781,135.237802196425,Z000700,0,,,,,,,２,灘区
S280100019700100,六甲ケーブル下,34.7370466016367,135.233149810407,Z000710,0,,,,,,,１,灘区
S280100019700200,六甲ケーブル下,34.7367948985508,135.23314981284,Z000710,0,,,,,,,２,灘区
S280100019800100,神大国際文化学研究科前,34.730285332839,135.238600881137,Z002030,0,,,東門,,,,１,灘区
S280100019900100,山下町１丁目,34.6617153092382,135.141943639869,Z002200,0,,,,,,,１,長田区
S280100019900200,山下町１丁目,34.6615764364896,135.141978361767,Z002200,0,,,,,,,２,長田区
S280100020000100,西代,34.6637984536556,135.145901589725,Z002210,0,,,,,,,１,長田区
S280100020000200,西代,34.6637203428603,135.146352940984,Z002210,0,,,,,,,２,長田区
S280100020100100,大道通３丁目,34.6647445433827,135.147255619973,Z002220,0,,,,,,,１,長田区
S280100020100200,大道通３丁目,34.664614354124,135.147637534345,Z002220,0,,,,,,,２,長田区
S280100020200100,大道通１丁目,34.6659076282376,135.14916515555,Z002230,0,,,,,,,１,長田区
S280100020200200,大道通１丁目,34.6655864843601,135.149199881225,Z002230,0,,,,,,,２,長田区
S280100020300100,林山町,34.6777725167177,135.143436278555,Z002240,0,,,,,,,１,長田区
S280100020300200,林山町,34.6779721463886,135.143436275284,Z002240,0,,,,,,,２,長田区
S280100020400100,堀切西,34.6814959972833,135.138922721231,Z002250,0,,,,,,,１,長田区
S280100020400200,堀切西,34.6814005285338,135.139547667661,Z002250,0,,,,,,,２,長田区
S280100020500100,花山町,34.6835530339953,135.136179859962,Z002260,0,,,,,,,１,長田区
S280100020500200,花山町,34.6834315239886,135.13666593138,Z002260,0,,,,,,,２,長田区
S280100020600100,鹿松町,34.6830843094375,135.133575932835,Z002270,0,,,,,,,１,長田区
S280100020600200,鹿松町,34.6828499550464,135.133089869752,Z002270,0,,,,,,,２,長田区
S280100020700100,藪中,34.6809056986728,135.130034622871,Z002280,0,,,,,,,１,須磨区
S280100020700200,藪中,34.6811834530118,135.130937317046,Z002280,0,,,,,,,２,須磨区
S280100020800100,風早,34.6814524780152,135.126354371763,Z002290,0,,,,,,,１,須磨区
S280100020800200,風早,34.6814264431983,135.126771003113,Z002290,0,,,,,,,２,須磨区
S280100020900100,ひよどり台南町２丁目,34.6877884947192,135.122778178476,Z002300,0,,,,,,,１,北区
S280100020900200,ひよどり台南町２丁目,34.6877971762915,135.122917054753,Z002300,0,,,,,,,２,北区
S280100021000100,ひよどり台南町３丁目,34.6896111798856,135.12128521554,Z002310,0,,,,,,,１,北区
S280100021000200,ひよどり台南町３丁目,34.6895157058125,135.121354655968,Z002310,0,,,,,,,２,北区
S280100021100100,ひよどり台１丁目,34.6959907036798,135.124166776562,Z001290,0,,,,,,,１,北区
S280100021100200,ひよどり台１丁目,34.6956348534549,135.124930604542,Z001290,0,,,,,,,２,北区
S280100021200100,ひよどり台センター前,34.6982213061221,135.121215602701,Z001300,0,,,,,,,１,北区
S280100021200200,ひよどり台センター前,34.6978133690197,135.121389207137,Z001300,0,,,,,,,２,北区
S280100021300100,ひよどり台,34.7006169111947,135.123888929372,Z001310,0,,,,,,,１,北区
S280100021300200,ひよどり台,34.7002784017166,135.123507025555,Z001310,0,,,,,,,２,北区
S280100021300300,ひよどり台,34.7002697171017,135.123194553337,Z001310,0,,,,,,,３,北区
S280100021300400,ひよどり台,34.7005127574497,135.123958369805,Z001310,0,,,,,,,４番おりば,北区
S280100021400100,ひよどり北町,34.7063974563224,135.121041843648,Z001320,0,,,,,,,１,北区
S280100021400200,ひよどり北町,34.7059808410822,135.121284886045,Z001320,0,,,,,,,２,北区
S280100021500100,市民防災総合センター,34.7101991053689,135.121180650029,Z001330,0,,,,,,,１,北区
S280100021500200,市民防災総合センター,34.709678332782,135.121250098231,Z001330,0,,,,,,,２,北区
S280100021600100,星和台南,34.7154849689145,135.121458302735,Z001340,0,,,,,,,１,北区
S280100021600200,星和台南,34.7154936513385,135.121666618346,Z001340,0,,,,,,,２,北区
S280100021700100,テニスコート前,34.7123168500547,135.116076875131,Z001350,0,,,,,,,１,北区
S280100021700200,テニスコート前,34.7122040165065,135.116146315957,Z001350,0,,,,,,,２,北区
S280100021800100,しあわせの村中央,34.7078295108597,135.116007525618,Z001360,0,,,,,,,１,北区
S280100021800200,しあわせの村中央,34.7080378180398,135.115833925227,Z001360,0,,,,,,,２,北区
S280100021800300,しあわせの村中央,34.7086280283339,135.11579919425,Z001360,0,,,,,,,３,北区
S280100021900100,病院前,34.706440779134,135.115972833896,Z001370,0,,,しあわせの村,,,,１,北区
S280100021900200,病院前,34.706449454596,135.115695079808,Z001370,0,,,しあわせの村,,,,２,北区
S280100021900400,病院前,34.7064754989547,135.116076990927,Z001370,0,,,しあわせの村,,,,４番おりば,北区
S280100022000100,三宮駅ターミナル前,34.6949066246242,135.19544554658,Z000180,0,,,,,,,３,中央区
S280100022000200,三宮駅ターミナル前,34.6949934212585,135.195514983404,Z000180,0,,,,,,,２,中央区
S280100022000300,三宮駅ターミナル前,34.6951236168942,135.195688577218,Z000180,0,,,,,,,１,中央区
S280100022000400,三宮駅ターミナル前,34.6946549238701,135.196244095625,Z000180,0,,,,,,,９番おりば,中央区
S280100022100100,新神戸駅前,34.7060599213552,135.195757774513,Z002360,0,,,,,,,,中央区
S280100022100200,新神戸駅前,34.7056780165984,135.195618906289,Z002360,0,,,,,,,２,中央区
S280100022100300,新神戸駅前,34.7058342700814,135.196834068738,Z002360,0,,,,,,,３,中央区
S280100022200100,観音寺北,34.7169184458078,135.216901582754,Z000470,0,,,,,,,１,灘区
S280100022300100,摩耶ケーブル下,34.719756672548,135.216311291687,Z000480,0,,,,,,,１,灘区
S280100022300200,摩耶ケーブル下,34.7197393118277,135.216241853594,Z000480,0,,,,,,,２,灘区
S280100022400100,城ノ前南,34.7195662742286,135.25262772652,Z002470,0,,,弓場線,,,,１,東灘区
S280100022400200,城ノ前南,34.7208248152558,135.252558254071,Z002470,0,,,弓場線,,,,２,東灘区
S280100022500100,城ノ前,34.7223697744048,135.252002704811,Z002480,0,,,,,,,１,東灘区
S280100022500200,城ノ前,34.7227343176845,135.252037414298,Z002480,0,,,,,,,２,東灘区
S280100022600100,阪急御影,34.7245396928737,135.253426135041,Z002490,0,,,,,,,１,東灘区
S280100022600200,阪急御影,34.7242359020564,135.25307895096,Z002490,0,,,,,,,２,東灘区
S280100022700100,阪急御影北口,34.724912904536,135.252697021276,Z002500,0,,,,,,,１,東灘区
S280100022700200,阪急御影北口,34.7249389453643,135.252835897472,Z002500,0,,,,,,,２,東灘区
S280100022800100,深田池,34.7263016531576,135.253634402816,Z002510,0,,,,,,,１,東灘区
S280100022800200,深田池,34.726353733319,135.253807997488,Z002510,0,,,,,,,２,東灘区
S280100022900100,神大附属前,34.7323513098857,135.253425936527,Z002520,0,,,,,,,１,東灘区
S280100022900200,神大附属前,34.732290555917,135.253599533749,Z002520,0,,,,,,,２,東灘区
S280100023000100,住吉山手,34.7324988878127,135.254918856433,Z002530,0,,,,,,,１,東灘区
S280100023000200,住吉山手,34.7324120886326,135.254710543659,Z002530,0,,,,,,,２,東灘区
S280100023100100,赤塚山,34.7344604773023,135.255370156866,Z002540,0,,,,,,,１,東灘区
S280100023100200,赤塚山,34.7343910438672,135.255543754211,Z002540,0,,,,,,,２,東灘区
S280100023200100,蓬莱山荘,34.7354932943107,135.25255788332,Z002550,0,,,,,,,１,東灘区
S280100023200200,蓬莱山荘,34.7356321665666,135.252523160922,Z002550,0,,,,,,,２,東灘区
S280100023300100,鴨子ケ原２丁目東,34.7345298561932,135.252141276653,Z002560,0,,,,,,,１,東灘区
S280100023300200,鴨子ケ原２丁目東,34.7345211778782,135.252210715104,Z002560,0,,,,,,,２,東灘区
S280100023400100,鴨子ケ原２丁目,34.7337226247936,135.250266462402,Z002570,0,,,,,,,１,東灘区
S280100023400200,鴨子ケ原２丁目,34.7336618673521,135.250231744653,Z002570,0,,,,,,,２,東灘区
S280100023500100,鴨子ケ原３丁目,34.7321081908381,135.248009754172,Z002580,0,,,,,,,１,東灘区
S280100023500200,鴨子ケ原３丁目,34.7321602674904,135.247975033873,Z002580,0,,,,,,,２,東灘区
S280100023600100,甲南医療センター前,34.7295651352103,135.251134536999,Z002590,0,,,,,,,１,東灘区
S280100023600200,甲南医療センター前,34.7296345727189,135.251203973767,Z002590,0,,,,,,,２,東灘区
S280100023700100,甲南医療センター下,34.7303463234031,135.25290519699,Z002600,0,,,,,,,１,東灘区
S280100023700200,甲南医療センター下,34.7303810444398,135.253078792051,Z002600,0,,,,,,,２,東灘区
S280100023800100,住吉山手４丁目,34.7285930668688,135.253807937956,Z002610,0,,,,,,,１,東灘区
S280100023900900,西神中央駅前,34.7190767194068,135.016814497129,Z002630,0,,,,,,,Ａ,西区
S280100023901000,西神中央駅前,34.7188076568579,135.017126973962,Z002630,0,,,,,,,Ｂ,西区
S280100023901100,西神中央駅前,34.7186774639255,135.017161695155,Z002630,0,,,,,,,Ｃ,西区
S280100023901200,西神中央駅前,34.718495193658,135.017196417149,Z002630,0,,,,,,,Ｄ,西区
S280100023901300,西神中央駅前,34.7180872553562,135.017265861801,Z002630,0,,,,,,,Ｆ,西区
S280100023900800,西神中央駅前,34.7185559442735,135.016675628422,Z002630,0,,,,,,,,西区
S280100024000100,美賀多台２丁目,34.7172278929937,135.010391476917,Z002640,0,,,,,,,１,西区
S280100024000200,美賀多台２丁目,34.7174448854873,135.01063450774,Z002640,0,,,,,,,２,西区
S280100024100100,美賀多台３丁目,34.7146239805506,135.006572406017,Z002650,0,,,,,,,１,西区
S280100024100200,美賀多台３丁目,34.7156047844585,135.007648686044,Z002650,0,,,,,,,２,西区
S280100024200100,美賀多台４丁目,34.7128446410757,135.004419842489,Z002660,0,,,,,,,１,西区
S280100024200200,美賀多台４丁目,34.7137907283787,135.005461404263,Z002660,0,,,,,,,２,西区
S280100024300100,春日台２丁目,34.7107615115179,135.00188537231,Z002670,0,,,,,,,１,西区
S280100024300200,春日台２丁目,34.7119419488806,135.003204683747,Z002670,0,,,,,,,２,西区
S280100024400100,春日台３丁目,34.7086957474385,134.999455061649,Z002680,0,,,,,,,１,西区
S280100024400200,春日台３丁目,34.708496114228,134.999177311335,Z002680,0,,,,,,,２,西区
S280100024500100,かすがプラザ,34.7053193714613,134.997371966585,Z002690,0,,,,,,,１,西区
S280100024500200,かすがプラザ,34.7063175250956,134.997649703195,Z002690,0,,,,,,,２,西区
S280100024500300,かすがプラザ,34.706022413245,134.996469257883,Z002690,0,,,,,,,３,西区
S280100024600100,春日台４丁目,34.7036442103349,134.996260983607,Z002700,0,,,,,,,１,西区
S280100024600200,春日台４丁目,34.7042951796186,134.996816478103,Z002700,0,,,,,,,２,西区
S280100024600300,春日台４丁目,34.7034706213824,134.997128963974,Z002700,0,,,,,,,３,西区
S280100024700100,春日台６丁目,34.7035834465982,134.993865366956,Z002710,0,,,,,,,１,西区
S280100024700200,春日台６丁目,34.7034358922117,134.99330986387,Z002710,0,,,,,,,２,西区
S280100024800100,西体育館口,34.7031494598612,134.991226722418,Z002720,0,,,,,,,１,西区
S280100024800200,西体育館口,34.7032536139247,134.990844810973,Z002720,0,,,,,,,２,西区
S280100024900100,西体育館,34.7024377244928,134.988483922785,Z002730,0,,,,,,,１,西区
S280100024900200,西体育館,34.7023769669641,134.988379766265,Z002730,0,,,,,,,２番おりば,西区
S280100025000100,美賀多台公園,34.7211597532188,135.011085797538,Z002740,0,,,,,,,１,西区
S280100025000200,美賀多台公園,34.7220016853809,135.012127359471,Z002740,0,,,,,,,２,西区
S280100025100100,美賀多台７丁目,34.7195800427381,135.008516603127,Z002750,0,,,,,,,１,西区
